transaction_id,account_id,counterparty_account_id,timestamp,amount,merchant_category,channel,device_id,ip_address,phone,email,balance,account_created_at,label
T000001844,A000434,A000398,2025-04-22 14:09:27.141785446+00:00,6.62,electronics,card,D00075,10.0.1.208,+1-555-8078,user60376@example.com,1220.15,2021-04-22 14:09:27.141785446+00:00,0
T000001845,A000344,A000190,2025-04-22 15:36:35.648912228+00:00,3.2,gaming,web,D00176,10.0.1.208,+1-555-9446,user92673@example.com,6989.1,2017-07-08 15:36:35.648912228+00:00,0
T000001846,A000260,A000150,2025-04-22 17:03:44.156039010+00:00,25.35,travel,web,D00038,10.0.0.209,+1-555-6216,user66734@example.com,345.83,2015-11-06 17:03:44.156039010+00:00,0
T000001847,A000224,A000432,2025-04-22 18:30:52.663165792+00:00,8.02,retail,web,D00029,10.0.1.141,+1-555-1893,user85334@example.com,1751.66,2019-03-21 18:30:52.663165792+00:00,0
T000001848,A000318,A000220,2025-04-22 19:58:01.170292572+00:00,16.7,retail,card,D00178,10.0.1.210,+1-555-9791,user72326@example.com,749.38,2015-12-06 19:58:01.170292572+00:00,0
T000001849,A000194,A000015,2025-04-22 21:25:09.677419354+00:00,47.53,retail,web,D00051,10.0.1.169,+1-555-3074,user78504@example.com,1600.86,2023-04-26 21:25:09.677419354+00:00,0
T000001850,A000198,A000358,2025-04-22 22:52:18.184546136+00:00,12.92,gaming,card,D00014,10.0.0.194,+1-555-8821,user84730@example.com,860.41,2017-11-17 22:52:18.184546136+00:00,0
T000001851,A000102,A000173,2025-04-23 00:19:26.691672918+00:00,30.92,utilities,transfer,D00197,10.0.1.77,+1-555-6875,user94122@example.com,3066.55,2019-12-22 00:19:26.691672918+00:00,0
T000001852,A000078,A000467,2025-04-23 01:46:35.198799700+00:00,18.19,electronics,wire,D00176,10.0.1.40,+1-555-4378,user19812@example.com,3051.39,2023-11-19 01:46:35.198799700+00:00,0
T000001853,A000445,A000427,2025-04-23 03:13:43.705926482+00:00,48.04,travel,web,D00232,10.0.0.206,+1-555-7918,user78887@example.com,1223.56,2018-05-12 03:13:43.705926482+00:00,0
T000001854,A000374,A000052,2025-04-23 04:40:52.213053264+00:00,39.45,retail,card,D00149,10.0.1.63,+1-555-6639,user38385@example.com,4235.64,2016-04-12 04:40:52.213053264+00:00,0
T000001855,A000221,A000450,2025-04-23 06:08:00.720180044+00:00,12.28,utilities,transfer,D00119,10.0.1.211,+1-555-9110,user57674@example.com,2460.42,2020-10-24 06:08:00.720180044+00:00,0
T000001856,A000415,A000474,2025-04-23 07:35:09.227306826+00:00,20.73,utilities,card,D00167,10.0.0.13,+1-555-6077,user65719@example.com,4080.8,2022-09-27 07:35:09.227306826+00:00,0
T000001857,A000303,A000378,2025-04-23 09:02:17.734433608+00:00,69.67,gaming,card,D00198,10.0.1.194,+1-555-3951,user64869@example.com,1294.0,2022-04-09 09:02:17.734433608+00:00,0
T000001858,A000299,A000137,2025-04-23 10:29:26.241560390+00:00,36.36,retail,wire,D00157,10.0.0.184,+1-555-0946,user19682@example.com,2868.2,2019-04-17 10:29:26.241560390+00:00,0
T000001859,A000056,A000334,2025-04-23 11:56:34.748687172+00:00,6.07,travel,card,D00079,10.0.1.158,+1-555-9922,user82089@example.com,724.43,2018-05-30 11:56:34.748687172+00:00,0
T000001860,A000269,A000434,2025-04-23 13:23:43.255813954+00:00,47.26,utilities,card,D00222,10.0.0.53,+1-555-7802,user71510@example.com,667.99,2023-02-14 13:23:43.255813954+00:00,0
T000001861,A000053,A000407,2025-04-23 14:50:51.762940734+00:00,8.29,retail,web,D00175,10.0.1.189,+1-555-1038,user74915@example.com,7660.71,2018-06-08 14:50:51.762940734+00:00,0
T000001862,A000341,A000215,2025-04-23 16:18:00.270067516+00:00,100.74,gaming,web,D00219,10.0.0.224,+1-555-6068,user61649@example.com,561.89,2017-11-02 16:18:00.270067516+00:00,0
T000001863,A000033,A000353,2025-04-23 17:45:08.777194298+00:00,68.31,utilities,web,D00139,10.0.1.202,+1-555-8265,user59179@example.com,944.93,2025-02-11 17:45:08.777194298+00:00,0
T000001864,A000257,A000192,2025-04-23 19:12:17.284321080+00:00,32.78,gaming,card,D00112,10.0.0.213,+1-555-6998,user27753@example.com,293.42,2021-06-16 19:12:17.284321080+00:00,0
T000001865,A000183,A000127,2025-04-23 20:39:25.791447862+00:00,28.71,crypto,transfer,D00210,10.0.1.117,+1-555-2721,user59807@example.com,680.83,2022-12-13 20:39:25.791447862+00:00,0
T000001866,A000065,A000336,2025-04-23 22:06:34.298574644+00:00,114.61,travel,transfer,D00097,10.0.1.198,+1-555-1381,user28073@example.com,604.63,2017-05-18 22:06:34.298574644+00:00,1
T000001867,A000236,A000233,2025-04-23 23:33:42.805701426+00:00,48.35,utilities,wire,D00193,10.0.0.100,+1-555-9370,user88028@example.com,783.5,2018-11-04 23:33:42.805701426+00:00,0
T000001868,A000100,A000112,2025-04-24 01:00:51.312828206+00:00,16.93,electronics,card,D00222,10.0.0.124,+1-555-3703,user5016@example.com,1702.59,2019-12-21 01:00:51.312828206+00:00,0
T000001869,A000122,A000330,2025-04-24 02:27:59.819954988+00:00,31.05,utilities,card,D00071,10.0.1.13,+1-555-8691,user991@example.com,2064.88,2023-01-20 02:27:59.819954988+00:00,0
T000001870,A000444,A000160,2025-04-24 03:55:08.327081770+00:00,58.67,travel,web,D00048,10.0.0.243,+1-555-4655,user72879@example.com,598.58,2020-06-27 03:55:08.327081770+00:00,0
T000001871,A000174,A000293,2025-04-24 05:22:16.834208552+00:00,13.99,gaming,card,D00037,10.0.1.51,+1-555-7622,user71795@example.com,712.13,2015-09-10 05:22:16.834208552+00:00,0
T000001872,A000201,A000180,2025-04-24 06:49:25.341335334+00:00,13.25,utilities,web,D00149,10.0.1.147,+1-555-2429,user55955@example.com,3186.91,2015-05-17 06:49:25.341335334+00:00,0
T000001873,A000003,A000442,2025-04-24 08:16:33.848462116+00:00,7.43,crypto,card,D00201,10.0.1.130,+1-555-6037,user56566@example.com,5240.83,2023-08-31 08:16:33.848462116+00:00,0
T000001874,A000150,A000425,2025-04-24 09:43:42.355588898+00:00,8.46,electronics,card,D00244,10.0.0.29,+1-555-5602,user3481@example.com,3658.23,2020-06-16 09:43:42.355588898+00:00,0
T000001875,A000175,A000236,2025-04-24 11:10:50.862715678+00:00,3.94,retail,card,D00008,10.0.0.247,+1-555-2144,user83829@example.com,358.86,2017-10-30 11:10:50.862715678+00:00,0
T000001876,A000359,A000355,2025-04-24 12:37:59.369842460+00:00,50.9,utilities,card,D00000,10.0.0.74,+1-555-6810,user84719@example.com,3468.67,2022-04-27 12:37:59.369842460+00:00,0
T000001877,A000059,A000088,2025-04-24 14:05:07.876969242+00:00,149.74,crypto,card,D00169,10.0.1.0,+1-555-4619,user20543@example.com,5901.44,2015-05-04 14:05:07.876969242+00:00,0
T000001878,A000464,A000498,2025-04-24 15:32:16.384096024+00:00,102.04,electronics,card,D00067,10.0.1.11,+1-555-6535,user1557@example.com,344.9,2020-08-20 15:32:16.384096024+00:00,0
T000001879,A000064,A000107,2025-04-24 16:59:24.891222806+00:00,4.83,utilities,card,D00118,10.0.1.241,+1-555-0347,user52534@example.com,3184.85,2021-10-31 16:59:24.891222806+00:00,0
T000001880,A000326,A000433,2025-04-24 18:26:33.398349588+00:00,50.65,utilities,transfer,D00019,10.0.0.194,+1-555-1229,user25273@example.com,1603.87,2015-11-26 18:26:33.398349588+00:00,0
T000001881,A000002,A000423,2025-04-24 19:53:41.905476368+00:00,101.71,utilities,transfer,D00018,10.0.0.226,+1-555-7094,user12764@example.com,1031.01,2019-04-11 19:53:41.905476368+00:00,0
T000001882,A000409,A000089,2025-04-24 21:20:50.412603150+00:00,15.54,crypto,card,D00132,10.0.0.255,+1-555-9959,user11272@example.com,1458.18,2024-08-31 21:20:50.412603150+00:00,0
T000001883,A000348,A000004,2025-04-24 22:47:58.919729932+00:00,27.15,utilities,card,D00172,10.0.0.65,+1-555-1158,user65937@example.com,1909.52,2024-03-26 22:47:58.919729932+00:00,0
T000001884,A000418,A000368,2025-04-25 00:15:07.426856714+00:00,3.29,utilities,card,D00221,10.0.0.29,+1-555-0253,user35914@example.com,3381.48,2015-07-09 00:15:07.426856714+00:00,0
T000001885,A000465,A000434,2025-04-25 01:42:15.933983496+00:00,32.03,retail,card,D00120,10.0.1.98,+1-555-2582,user76376@example.com,3244.81,2019-02-03 01:42:15.933983496+00:00,0
T000001886,A000416,A000358,2025-04-25 03:09:24.441110278+00:00,8.47,utilities,web,D00161,10.0.0.150,+1-555-0426,user31431@example.com,401.2,2016-08-14 03:09:24.441110278+00:00,0
T000001887,A000310,A000027,2025-04-25 04:36:32.948237060+00:00,29.95,travel,card,D00215,10.0.0.181,+1-555-2450,user62353@example.com,797.17,2015-06-13 04:36:32.948237060+00:00,0
T000001888,A000419,A000322,2025-04-25 06:03:41.455363840+00:00,5.15,utilities,wire,D00107,10.0.1.240,+1-555-6920,user27213@example.com,1443.54,2017-11-13 06:03:41.455363840+00:00,0
T000001889,A000048,A000195,2025-04-25 07:30:49.962490622+00:00,42.22,gaming,transfer,D00052,10.0.0.124,+1-555-7879,user55477@example.com,4711.56,2015-08-05 07:30:49.962490622+00:00,0
T000001890,A000322,A000457,2025-04-25 08:57:58.469617404+00:00,68.34,gaming,card,D00206,10.0.1.196,+1-555-6308,user69895@example.com,151.11,2015-10-11 08:57:58.469617404+00:00,0
T000001891,A000494,A000400,2025-04-25 10:25:06.976744186+00:00,11.21,electronics,card,D00000,10.0.1.58,+1-555-4006,user34337@example.com,821.66,2021-03-09 10:25:06.976744186+00:00,0
T000001892,A000188,A000399,2025-04-25 11:52:15.483870968+00:00,7.87,retail,card,D00068,10.0.0.132,+1-555-1549,user88798@example.com,394.53,2018-12-04 11:52:15.483870968+00:00,0
T000001893,A000487,A000203,2025-04-25 13:19:23.990997750+00:00,2.84,electronics,card,D00032,10.0.1.221,+1-555-5345,user63978@example.com,447.87,2017-02-09 13:19:23.990997750+00:00,0
T000001894,A000253,A000161,2025-04-25 14:46:32.498124530+00:00,18.79,gaming,web,D00160,10.0.1.55,+1-555-9648,user20147@example.com,2947.13,2015-11-05 14:46:32.498124530+00:00,0
T000001895,A000234,A000411,2025-04-25 16:13:41.005251312+00:00,13.71,utilities,card,D00067,10.0.0.156,+1-555-2086,user89950@example.com,875.23,2017-01-19 16:13:41.005251312+00:00,0
T000001896,A000150,A000057,2025-04-25 17:40:49.512378094+00:00,5.2,retail,card,D00086,10.0.0.225,+1-555-5425,user49866@example.com,207.07,2017-03-30 17:40:49.512378094+00:00,0
T000001897,A000053,A000050,2025-04-25 19:07:58.019504876+00:00,38.59,retail,card,D00163,10.0.0.186,+1-555-3341,user72141@example.com,1179.98,2022-01-10 19:07:58.019504876+00:00,0
T000001898,A000438,A000031,2025-04-25 20:35:06.526631658+00:00,15.64,gaming,web,D00074,10.0.1.166,+1-555-3578,user34575@example.com,6827.32,2021-01-06 20:35:06.526631658+00:00,0
T000001899,A000360,A000255,2025-04-25 22:02:15.033758440+00:00,8.37,electronics,card,D00090,10.0.0.232,+1-555-5118,user2295@example.com,315.65,2017-02-02 22:02:15.033758440+00:00,0
T000001900,A000200,A000037,2025-04-25 23:29:23.540885222+00:00,14.09,retail,wire,D00124,10.0.0.18,+1-555-1691,user56324@example.com,2051.55,2024-01-10 23:29:23.540885222+00:00,0
T000001901,A000480,A000291,2025-04-26 00:56:32.048012002+00:00,71.61,retail,card,D00029,10.0.1.87,+1-555-1942,user50872@example.com,4694.58,2023-09-03 00:56:32.048012002+00:00,0
T000001902,A000091,A000083,2025-04-26 02:23:40.555138784+00:00,44.83,gaming,card,D00233,10.0.1.122,+1-555-0410,user72386@example.com,1287.51,2017-06-09 02:23:40.555138784+00:00,0
T000001903,A000389,A000445,2025-04-26 03:50:49.062265566+00:00,21.54,crypto,web,D00245,10.0.0.197,+1-555-6898,user73641@example.com,6262.91,2015-07-15 03:50:49.062265566+00:00,0
T000001904,A000226,A000216,2025-04-26 05:17:57.569392348+00:00,45.56,utilities,web,D00178,10.0.1.204,+1-555-9089,user68829@example.com,790.09,2021-02-14 05:17:57.569392348+00:00,0
T000001905,A000312,A000046,2025-04-26 06:45:06.076519130+00:00,7.68,electronics,card,D00027,10.0.0.212,+1-555-4492,user50416@example.com,4258.84,2016-09-05 06:45:06.076519130+00:00,0
T000001906,A000018,A000346,2025-04-26 08:12:14.583645912+00:00,25.34,retail,web,D00118,10.0.0.132,+1-555-6202,user609@example.com,3526.11,2021-10-01 08:12:14.583645912+00:00,0
T000001907,A000305,A000169,2025-04-26 09:39:23.090772692+00:00,28.43,utilities,card,D00088,10.0.1.94,+1-555-9836,user59135@example.com,1305.02,2020-03-15 09:39:23.090772692+00:00,0
T000001908,A000339,A000130,2025-04-26 11:06:31.597899474+00:00,15.34,utilities,card,D00041,10.0.0.63,+1-555-7592,user94978@example.com,407.58,2015-08-03 11:06:31.597899474+00:00,0
T000001909,A000488,A000329,2025-04-26 12:33:40.105026256+00:00,37.92,electronics,card,D00219,10.0.1.236,+1-555-2465,user91158@example.com,601.01,2021-06-14 12:33:40.105026256+00:00,0
T000001910,A000173,A000477,2025-04-26 14:00:48.612153038+00:00,11.24,utilities,web,D00103,10.0.1.85,+1-555-7757,user8137@example.com,205.34,2016-06-24 14:00:48.612153038+00:00,0
T000001911,A000036,A000489,2025-04-26 15:27:57.119279820+00:00,40.85,gaming,web,D00163,10.0.0.158,+1-555-3960,user87395@example.com,2154.51,2015-11-12 15:27:57.119279820+00:00,0
T000001912,A000030,A000217,2025-04-26 16:55:05.626406602+00:00,42.6,utilities,web,D00172,10.0.0.40,+1-555-9591,user14443@example.com,1957.53,2017-12-07 16:55:05.626406602+00:00,0
T000001913,A000074,A000424,2025-04-26 18:22:14.133533384+00:00,1.33,electronics,wire,D00079,10.0.1.36,+1-555-9246,user8131@example.com,1427.06,2024-08-01 18:22:14.133533384+00:00,0
T000001914,A000149,A000104,2025-04-26 19:49:22.640660164+00:00,80.67,retail,web,D00087,10.0.1.37,+1-555-0414,user2641@example.com,1214.19,2015-09-19 19:49:22.640660164+00:00,0
T000001915,A000415,A000423,2025-04-26 21:16:31.147786946+00:00,1.16,retail,transfer,D00242,10.0.1.141,+1-555-8859,user51055@example.com,3968.22,2020-04-28 21:16:31.147786946+00:00,0
T000001916,A000097,A000471,2025-04-26 22:43:39.654913728+00:00,13.25,gaming,card,D00206,10.0.0.141,+1-555-2402,user17673@example.com,1699.75,2022-05-28 22:43:39.654913728+00:00,0
T000001917,A000072,A000258,2025-04-27 00:10:48.162040510+00:00,68.4,utilities,web,D00125,10.0.0.106,+1-555-4841,user62231@example.com,859.44,2020-06-10 00:10:48.162040510+00:00,0
T000001918,A000015,A000261,2025-04-27 01:37:56.669167292+00:00,58.3,travel,wire,D00140,10.0.0.128,+1-555-7491,user46687@example.com,1506.86,2020-11-26 01:37:56.669167292+00:00,1
T000001919,A000191,A000282,2025-04-27 03:05:05.176294074+00:00,5.66,retail,card,D00002,10.0.1.153,+1-555-1235,user85203@example.com,6891.22,2021-06-29 03:05:05.176294074+00:00,0
T000001920,A000301,A000036,2025-04-27 04:32:13.683420856+00:00,8.22,retail,card,D00051,10.0.1.198,+1-555-0159,user21054@example.com,2203.35,2018-07-17 04:32:13.683420856+00:00,0
T000001921,A000140,A000429,2025-04-27 05:59:22.190547636+00:00,68.5,crypto,web,D00001,10.0.0.177,+1-555-4087,user26550@example.com,980.5,2024-03-04 05:59:22.190547636+00:00,0
T000001922,A000247,A000368,2025-04-27 07:26:30.697674418+00:00,3.59,utilities,card,D00201,10.0.0.23,+1-555-5816,user51760@example.com,1292.61,2018-12-26 07:26:30.697674418+00:00,0
T000001923,A000121,A000434,2025-04-27 08:53:39.204801200+00:00,75.87,electronics,card,D00235,10.0.0.55,+1-555-5873,user13985@example.com,1940.5,2022-10-15 08:53:39.204801200+00:00,0
T000001924,A000400,A000057,2025-04-27 10:20:47.711927982+00:00,23.22,gaming,transfer,D00040,10.0.1.16,+1-555-9523,user45822@example.com,956.36,2017-05-28 10:20:47.711927982+00:00,0
T000001925,A000012,A000401,2025-04-27 11:47:56.219054764+00:00,7.45,travel,web,D00070,10.0.0.12,+1-555-2542,user59715@example.com,891.02,2015-07-01 11:47:56.219054764+00:00,0
T000001926,A000100,A000181,2025-04-27 13:15:04.726181546+00:00,13.69,utilities,card,D00088,10.0.1.105,+1-555-7122,user61724@example.com,1327.35,2020-08-01 13:15:04.726181546+00:00,0
T000001927,A000283,A000409,2025-04-27 14:42:13.233308326+00:00,8.87,utilities,card,D00203,10.0.0.16,+1-555-1911,user46761@example.com,4515.5,2017-03-30 14:42:13.233308326+00:00,0
T000001928,A000421,A000496,2025-04-27 16:09:21.740435108+00:00,58.34,retail,wire,D00101,10.0.0.211,+1-555-4498,user10100@example.com,2521.93,2022-02-06 16:09:21.740435108+00:00,0
T000001929,A000200,A000439,2025-04-27 17:36:30.247561890+00:00,51.03,gaming,wire,D00010,10.0.1.142,+1-555-5314,user25770@example.com,965.24,2016-12-09 17:36:30.247561890+00:00,0
T000001930,A000034,A000457,2025-04-27 19:03:38.754688672+00:00,4.4,utilities,web,D00146,10.0.0.233,+1-555-4294,user7140@example.com,2684.39,2019-12-23 19:03:38.754688672+00:00,0
T000001931,A000275,A000056,2025-04-27 20:30:47.261815454+00:00,16.39,utilities,card,D00036,10.0.1.81,+1-555-1760,user94292@example.com,1348.65,2020-03-20 20:30:47.261815454+00:00,0
T000001932,A000135,A000164,2025-04-27 21:57:55.768942236+00:00,10.35,crypto,card,D00161,10.0.0.166,+1-555-1904,user58134@example.com,1764.58,2024-04-12 21:57:55.768942236+00:00,0
T000001933,A000152,A000146,2025-04-27 23:25:04.276069018+00:00,89.43,retail,card,D00214,10.0.1.140,+1-555-8745,user31755@example.com,1640.73,2018-09-12 23:25:04.276069018+00:00,0
T000001934,A000461,A000256,2025-04-28 00:52:12.783195798+00:00,6.36,crypto,transfer,D00016,10.0.0.213,+1-555-9505,user30192@example.com,247.6,2017-05-31 00:52:12.783195798+00:00,0
T000001935,A000470,A000488,2025-04-28 02:19:21.290322580+00:00,122.03,gaming,web,D00248,10.0.1.120,+1-555-0742,user5528@example.com,116.99,2020-04-06 02:19:21.290322580+00:00,0
T000001936,A000129,A000342,2025-04-28 03:46:29.797449362+00:00,23.73,electronics,transfer,D00165,10.0.1.220,+1-555-2325,user47292@example.com,1605.67,2023-09-16 03:46:29.797449362+00:00,0
T000001937,A000295,A000272,2025-04-28 05:13:38.304576144+00:00,7.68,utilities,card,D00012,10.0.0.190,+1-555-9874,user5879@example.com,677.03,2018-07-19 05:13:38.304576144+00:00,0
T000001938,A000270,A000402,2025-04-28 06:40:46.811702926+00:00,12.46,retail,transfer,D00055,10.0.0.115,+1-555-1167,user70183@example.com,360.9,2019-01-23 06:40:46.811702926+00:00,0
T000001939,A000480,A000088,2025-04-28 08:07:55.318829708+00:00,11.01,utilities,card,D00041,10.0.1.210,+1-555-5379,user20108@example.com,693.94,2016-09-09 08:07:55.318829708+00:00,0
T000001940,A000473,A000330,2025-04-28 09:35:03.825956488+00:00,6.86,electronics,card,D00220,10.0.1.84,+1-555-2894,user10021@example.com,2806.56,2015-10-12 09:35:03.825956488+00:00,0
T000001941,A000175,A000251,2025-04-28 11:02:12.333083270+00:00,26.97,retail,web,D00180,10.0.1.182,+1-555-9835,user11673@example.com,1783.37,2022-11-17 11:02:12.333083270+00:00,0
T000001942,A000012,A000101,2025-04-28 12:29:20.840210052+00:00,7.19,travel,web,D00093,10.0.0.189,+1-555-7448,user2840@example.com,2483.46,2022-05-21 12:29:20.840210052+00:00,0
T000001943,A000001,A000322,2025-04-28 13:56:29.347336834+00:00,2.77,crypto,transfer,D00132,10.0.0.174,+1-555-7515,user39468@example.com,1924.61,2015-10-27 13:56:29.347336834+00:00,0
T000001944,A000002,A000420,2025-04-28 15:23:37.854463616+00:00,16.78,utilities,web,D00087,10.0.0.62,+1-555-0656,user5881@example.com,642.22,2024-02-13 15:23:37.854463616+00:00,0
T000001945,A000390,A000414,2025-04-28 16:50:46.361590398+00:00,4.04,travel,wire,D00101,10.0.1.130,+1-555-1528,user8046@example.com,2492.98,2016-03-11 16:50:46.361590398+00:00,0
T000001946,A000369,A000421,2025-04-28 18:17:54.868717180+00:00,11.56,retail,card,D00159,10.0.1.166,+1-555-7947,user21895@example.com,2140.07,2023-10-05 18:17:54.868717180+00:00,0
T000001947,A000413,A000406,2025-04-28 19:45:03.375843960+00:00,59.27,utilities,wire,D00102,10.0.1.98,+1-555-2274,user56116@example.com,1219.28,2021-02-12 19:45:03.375843960+00:00,1
T000001948,A000069,A000234,2025-04-28 21:12:11.882970742+00:00,10.27,crypto,card,D00189,10.0.0.145,+1-555-4342,user22015@example.com,1403.99,2023-12-02 21:12:11.882970742+00:00,0
T000001949,A000029,A000024,2025-04-28 22:39:20.390097524+00:00,181.45,electronics,card,D00236,10.0.0.244,+1-555-1069,user40839@example.com,2524.94,2015-07-25 22:39:20.390097524+00:00,0
T000001950,A000085,A000482,2025-04-29 00:06:28.897224306+00:00,25.96,utilities,transfer,D00243,10.0.0.246,+1-555-0222,user42929@example.com,735.42,2020-04-24 00:06:28.897224306+00:00,0
T000001951,A000312,A000226,2025-04-29 01:33:37.404351088+00:00,31.35,retail,card,D00043,10.0.0.60,+1-555-7290,user59792@example.com,3198.08,2016-07-03 01:33:37.404351088+00:00,0
T000001952,A000004,A000316,2025-04-29 03:00:45.911477870+00:00,4.15,retail,card,D00102,10.0.0.0,+1-555-1774,user4665@example.com,2105.01,2024-12-27 03:00:45.911477870+00:00,0
T000001953,A000330,A000010,2025-04-29 04:27:54.418604650+00:00,12.76,travel,card,D00066,10.0.0.167,+1-555-1686,user98923@example.com,1341.85,2024-11-25 04:27:54.418604650+00:00,0
T000001954,A000444,A000444,2025-04-29 05:55:02.925731432+00:00,30.43,crypto,transfer,D00158,10.0.0.255,+1-555-8431,user9255@example.com,4559.6,2019-12-30 05:55:02.925731432+00:00,0
T000001955,A000072,A000444,2025-04-29 07:22:11.432858214+00:00,8.81,travel,wire,D00081,10.0.1.238,+1-555-7145,user99190@example.com,475.58,2024-11-17 07:22:11.432858214+00:00,0
T000001956,A000369,A000464,2025-04-29 08:49:19.939984996+00:00,60.83,utilities,transfer,D00098,10.0.1.180,+1-555-2138,user28508@example.com,926.91,2019-11-18 08:49:19.939984996+00:00,0
T000001957,A000276,A000086,2025-04-29 10:16:28.447111778+00:00,7.37,electronics,card,D00034,10.0.1.101,+1-555-8594,user41702@example.com,776.04,2018-04-02 10:16:28.447111778+00:00,0
T000001958,A000472,A000421,2025-04-29 11:43:36.954238560+00:00,18.42,utilities,web,D00139,10.0.1.225,+1-555-9704,user6696@example.com,1783.75,2020-06-07 11:43:36.954238560+00:00,0
T000001959,A000121,A000312,2025-04-29 13:10:45.461365342+00:00,13.65,retail,card,D00134,10.0.1.131,+1-555-4117,user36705@example.com,3449.31,2017-06-28 13:10:45.461365342+00:00,0
T000001960,A000113,A000073,2025-04-29 14:37:53.968492122+00:00,28.91,retail,wire,D00137,10.0.1.7,+1-555-4543,user89888@example.com,610.08,2024-04-14 14:37:53.968492122+00:00,0
T000001961,A000008,A000285,2025-04-29 16:05:02.475618904+00:00,12.93,retail,card,D00085,10.0.1.199,+1-555-6610,user68155@example.com,18852.46,2022-10-27 16:05:02.475618904+00:00,0
T000001962,A000352,A000238,2025-04-29 17:32:10.982745686+00:00,18.71,retail,wire,D00188,10.0.1.203,+1-555-1471,user62318@example.com,788.23,2023-09-15 17:32:10.982745686+00:00,0
T000001963,A000433,A000312,2025-04-29 18:59:19.489872468+00:00,19.37,travel,transfer,D00151,10.0.0.101,+1-555-8951,user36767@example.com,1787.45,2020-04-30 18:59:19.489872468+00:00,0
T000001964,A000009,A000041,2025-04-29 20:26:27.996999250+00:00,11.77,utilities,transfer,D00044,10.0.0.141,+1-555-1251,user92596@example.com,1342.31,2021-05-08 20:26:27.996999250+00:00,0
T000001965,A000245,A000281,2025-04-29 21:53:36.504126032+00:00,39.85,utilities,transfer,D00091,10.0.1.228,+1-555-7531,user77828@example.com,1389.81,2019-12-05 21:53:36.504126032+00:00,0
T000001966,A000362,A000338,2025-04-29 23:20:45.011252812+00:00,31.14,gaming,card,D00165,10.0.0.2,+1-555-5769,user25210@example.com,710.57,2023-10-10 23:20:45.011252812+00:00,0
T000001967,A000390,A000357,2025-04-30 00:47:53.518379594+00:00,22.45,retail,card,D00029,10.0.1.3,+1-555-1307,user60164@example.com,3146.47,2020-11-11 00:47:53.518379594+00:00,0
T000001968,A000465,A000384,2025-04-30 02:15:02.025506376+00:00,15.95,utilities,card,D00088,10.0.0.191,+1-555-4419,user39647@example.com,676.45,2017-09-04 02:15:02.025506376+00:00,0
T000001969,A000361,A000313,2025-04-30 03:42:10.532633158+00:00,54.41,electronics,card,D00218,10.0.1.116,+1-555-2925,user19948@example.com,325.34,2024-08-12 03:42:10.532633158+00:00,0
T000001970,A000460,A000350,2025-04-30 05:09:19.039759940+00:00,19.38,gaming,transfer,D00110,10.0.1.223,+1-555-9373,user65575@example.com,545.88,2017-06-16 05:09:19.039759940+00:00,0
T000001971,A000496,A000045,2025-04-30 06:36:27.546886722+00:00,18.05,gaming,web,D00127,10.0.0.159,+1-555-5356,user41483@example.com,4256.71,2023-02-14 06:36:27.546886722+00:00,0
T000001972,A000463,A000398,2025-04-30 08:03:36.054013504+00:00,27.24,retail,transfer,D00170,10.0.0.110,+1-555-3679,user9784@example.com,3642.32,2016-08-24 08:03:36.054013504+00:00,0
T000001973,A000218,A000183,2025-04-30 09:30:44.561140284+00:00,133.83,travel,transfer,D00080,10.0.0.164,+1-555-2642,user86365@example.com,268.87,2017-03-09 09:30:44.561140284+00:00,0
T000001974,A000203,A000273,2025-04-30 10:57:53.068267066+00:00,6.42,utilities,card,D00206,10.0.1.101,+1-555-1426,user60619@example.com,2568.26,2020-11-05 10:57:53.068267066+00:00,0
T000001975,A000213,A000273,2025-04-30 12:25:01.575393848+00:00,52.98,electronics,card,D00004,10.0.0.179,+1-555-5059,user55335@example.com,274.36,2024-07-28 12:25:01.575393848+00:00,0
T000001976,A000475,A000488,2025-04-30 13:52:10.082520630+00:00,3.69,gaming,card,D00118,10.0.1.65,+1-555-5095,user99952@example.com,1310.57,2021-06-19 13:52:10.082520630+00:00,0
T000001977,A000140,A000162,2025-04-30 15:19:18.589647412+00:00,30.49,utilities,card,D00149,10.0.0.174,+1-555-9528,user70991@example.com,509.69,2019-02-07 15:19:18.589647412+00:00,0
T000001978,A000376,A000192,2025-04-30 16:46:27.096774194+00:00,576.92,electronics,transfer,D00140,10.0.0.188,+1-555-6481,user97917@example.com,2731.55,2021-12-02 16:46:27.096774194+00:00,1
T000001979,A000312,A000380,2025-04-30 18:13:35.603900976+00:00,39.99,electronics,transfer,D00195,10.0.0.31,+1-555-4531,user70985@example.com,2087.51,2018-12-25 18:13:35.603900976+00:00,0
T000001980,A000030,A000317,2025-04-30 19:40:44.111027756+00:00,29.1,travel,transfer,D00019,10.0.0.171,+1-555-3724,user16929@example.com,2932.65,2017-02-05 19:40:44.111027756+00:00,0
T000001981,A000243,A000158,2025-04-30 21:07:52.618154538+00:00,14.01,utilities,web,D00162,10.0.0.154,+1-555-2616,user48215@example.com,1057.65,2015-10-09 21:07:52.618154538+00:00,0
T000001982,A000097,A000172,2025-04-30 22:35:01.125281320+00:00,25.31,travel,transfer,D00158,10.0.1.42,+1-555-6467,user50915@example.com,1149.33,2021-05-03 22:35:01.125281320+00:00,0
